p,c_low,c_high,analytical_threshold_p,computed_pl_pl_is_bne,analytical_pl_condition,agreement
0.2,0.95,1.2,0.975,False,False,True
0.21,0.95,1.2,0.975,False,False,True
0.22,0.95,1.2,0.975,False,False,True
0.23,0.95,1.2,0.975,False,False,True
0.24,0.95,1.2,0.975,False,False,True
0.25,0.95,1.2,0.975,False,False,True
0.26,0.95,1.2,0.975,False,False,True
0.27,0.95,1.2,0.975,False,False,True
0.28,0.95,1.2,0.975,False,False,True
0.29,0.95,1.2,0.975,False,False,True
0.3,0.95,1.2,0.975,False,False,True
0.31,0.95,1.2,0.975,False,False,True
0.32,0.95,1.2,0.975,False,False,True
0.33,0.95,1.2,0.975,False,False,True
0.34,0.95,1.2,0.975,False,False,True
0.35,0.95,1.2,0.975,False,False,True
0.36,0.95,1.2,0.975,False,False,True
0.37,0.95,1.2,0.975,False,False,True
0.38,0.95,1.2,0.975,False,False,True
0.39,0.95,1.2,0.975,False,False,True
0.4,0.95,1.2,0.975,False,False,True
0.41,0.95,1.2,0.975,False,False,True
0.42,0.95,1.2,0.975,False,False,True
0.43,0.95,1.2,0.975,False,False,True
0.44,0.95,1.2,0.975,False,False,True
0.45,0.95,1.2,0.975,False,False,True
0.46,0.95,1.2,0.975,False,False,True
0.47,0.95,1.2,0.975,False,False,True
0.48,0.95,1.2,0.975,False,False,True
0.49,0.95,1.2,0.975,False,False,True
0.5,0.95,1.2,0.975,False,False,True
0.51,0.95,1.2,0.975,False,False,True
0.52,0.95,1.2,0.975,False,False,True
0.53,0.95,1.2,0.975,False,False,True
0.54,0.95,1.2,0.975,False,False,True
0.55,0.95,1.2,0.975,False,False,True
0.56,0.95,1.2,0.975,False,False,True
0.57,0.95,1.2,0.975,False,False,True
0.58,0.95,1.2,0.975,False,False,True
0.59,0.95,1.2,0.975,False,False,True
0.6,0.95,1.2,0.975,False,False,True
0.61,0.95,1.2,0.975,False,False,True
0.62,0.95,1.2,0.975,False,False,True
0.63,0.95,1.2,0.975,False,False,True
0.64,0.95,1.2,0.975,False,False,True
0.65,0.95,1.2,0.975,False,False,True
0.66,0.95,1.2,0.975,False,False,True
0.67,0.95,1.2,0.975,False,False,True
0.68,0.95,1.2,0.975,False,False,True
0.69,0.95,1.2,0.975,False,False,True
0.7,0.95,1.2,0.975,False,False,True
0.71,0.95,1.2,0.975,False,False,True
0.72,0.95,1.2,0.975,False,False,True
0.73,0.95,1.2,0.975,False,False,True
0.74,0.95,1.2,0.975,False,False,True
0.75,0.95,1.2,0.975,False,False,True
0.76,0.95,1.2,0.975,False,False,True
0.77,0.95,1.2,0.975,False,False,True
0.78,0.95,1.2,0.975,False,False,True
0.79,0.95,1.2,0.975,False,False,True
0.8,0.95,1.2,0.975,False,False,True
0.81,0.95,1.2,0.975,False,False,True
0.82,0.95,1.2,0.975,False,False,True
0.83,0.95,1.2,0.975,False,False,True
0.84,0.95,1.2,0.975,False,False,True
0.85,0.95,1.2,0.975,False,False,True
0.86,0.95,1.2,0.975,False,False,True
0.87,0.95,1.2,0.975,False,False,True
0.88,0.95,1.2,0.975,False,False,True
0.89,0.95,1.2,0.975,False,False,True
0.9,0.95,1.2,0.975,False,False,True
0.91,0.95,1.2,0.975,False,False,True
0.92,0.95,1.2,0.975,False,False,True
0.93,0.95,1.2,0.975,False,False,True
0.94,0.95,1.2,0.975,False,False,True
0.95,0.95,1.2,0.975,False,False,True
0.96,0.95,1.2,0.975,False,False,True
0.97,0.95,1.2,0.975,False,False,True
0.98,0.95,1.2,0.975,True,True,True
0.99,0.95,1.2,0.975,True,True,True
0.01,1.0,1.2,1.0,False,False,True
0.02,1.0,1.2,1.0,False,False,True
0.03,1.0,1.2,1.0,False,False,True
0.04,1.0,1.2,1.0,False,False,True
0.05,1.0,1.2,1.0,False,False,True
0.06,1.0,1.2,1.0,False,False,True
0.07,1.0,1.2,1.0,False,False,True
0.08,1.0,1.2,1.0,False,False,True
0.09,1.0,1.2,1.0,False,False,True
0.1,1.0,1.2,1.0,False,False,True
0.11,1.0,1.2,1.0,False,False,True
0.12,1.0,1.2,1.0,False,False,True
0.13,1.0,1.2,1.0,False,False,True
0.14,1.0,1.2,1.0,False,False,True
0.15,1.0,1.2,1.0,False,False,True
0.16,1.0,1.2,1.0,False,False,True
0.17,1.0,1.2,1.0,False,False,True
0.18,1.0,1.2,1.0,False,False,True
0.19,1.0,1.2,1.0,False,False,True
0.2,1.0,1.2,1.0,False,False,True
0.21,1.0,1.2,1.0,False,False,True
0.22,1.0,1.2,1.0,False,False,True
0.23,1.0,1.2,1.0,False,False,True
0.24,1.0,1.2,1.0,False,False,True
0.25,1.0,1.2,1.0,False,False,True
0.26,1.0,1.2,1.0,False,False,True
0.27,1.0,1.2,1.0,False,False,True
0.28,1.0,1.2,1.0,False,False,True
0.29,1.0,1.2,1.0,False,False,True
0.3,1.0,1.2,1.0,False,False,True
0.31,1.0,1.2,1.0,False,False,True
0.32,1.0,1.2,1.0,False,False,True
0.33,1.0,1.2,1.0,False,False,True
0.34,1.0,1.2,1.0,False,False,True
0.35,1.0,1.2,1.0,False,False,True
0.36,1.0,1.2,1.0,False,False,True
0.37,1.0,1.2,1.0,False,False,True
0.38,1.0,1.2,1.0,False,False,True
0.39,1.0,1.2,1.0,False,False,True
0.4,1.0,1.2,1.0,False,False,True
0.41,1.0,1.2,1.0,False,False,True
0.42,1.0,1.2,1.0,False,False,True
0.43,1.0,1.2,1.0,False,False,True
0.44,1.0,1.2,1.0,False,False,True
0.45,1.0,1.2,1.0,False,False,True
0.46,1.0,1.2,1.0,False,False,True
0.47,1.0,1.2,1.0,False,False,True
0.48,1.0,1.2,1.0,False,False,True
0.49,1.0,1.2,1.0,False,False,True
0.5,1.0,1.2,1.0,False,False,True
0.51,1.0,1.2,1.0,False,False,True
0.52,1.0,1.2,1.0,False,False,True
0.53,1.0,1.2,1.0,False,False,True
0.54,1.0,1.2,1.0,False,False,True
0.55,1.0,1.2,1.0,False,False,True
0.56,1.0,1.2,1.0,False,False,True
0.57,1.0,1.2,1.0,False,False,True
0.58,1.0,1.2,1.0,False,False,True
0.59,1.0,1.2,1.0,False,False,True
0.6,1.0,1.2,1.0,False,False,True
0.61,1.0,1.2,1.0,False,False,True
0.62,1.0,1.2,1.0,False,False,True
0.63,1.0,1.2,1.0,False,False,True
0.64,1.0,1.2,1.0,False,False,True
0.65,1.0,1.2,1.0,False,False,True
0.66,1.0,1.2,1.0,False,False,True
0.67,1.0,1.2,1.0,False,False,True
0.68,1.0,1.2,1.0,False,False,True
0.69,1.0,1.2,1.0,False,False,True
0.7,1.0,1.2,1.0,False,False,True
0.71,1.0,1.2,1.0,False,False,True
0.72,1.0,1.2,1.0,False,False,True
0.73,1.0,1.2,1.0,False,False,True
0.74,1.0,1.2,1.0,False,False,True
0.75,1.0,1.2,1.0,False,False,True
0.76,1.0,1.2,1.0,False,False,True
0.77,1.0,1.2,1.0,False,False,True
0.78,1.0,1.2,1.0,False,False,True
0.79,1.0,1.2,1.0,False,False,True
0.8,1.0,1.2,1.0,False,False,True
0.81,1.0,1.2,1.0,False,False,True
0.82,1.0,1.2,1.0,False,False,True
0.83,1.0,1.2,1.0,False,False,True
0.84,1.0,1.2,1.0,False,False,True
0.85,1.0,1.2,1.0,False,False,True
0.86,1.0,1.2,1.0,False,False,True
0.87,1.0,1.2,1.0,False,False,True
0.88,1.0,1.2,1.0,False,False,True
0.89,1.0,1.2,1.0,False,False,True
0.9,1.0,1.2,1.0,False,False,True
0.91,1.0,1.2,1.0,False,False,True
0.92,1.0,1.2,1.0,False,False,True
0.93,1.0,1.2,1.0,False,False,True
0.94,1.0,1.2,1.0,False,False,True
0.95,1.0,1.2,1.0,False,False,True
0.96,1.0,1.2,1.0,False,False,True
0.97,1.0,1.2,1.0,False,False,True
0.98,1.0,1.2,1.0,False,False,True
0.99,1.0,1.2,1.0,False,False,True
0.01,1.05,1.2,1.025,False,False,True
0.02,1.05,1.2,1.025,False,False,True
0.03,1.05,1.2,1.025,False,False,True
0.04,1.05,1.2,1.025,False,False,True
0.05,1.05,1.2,1.025,False,False,True
0.06,1.05,1.2,1.025,False,False,True
0.07,1.05,1.2,1.025,False,False,True
0.08,1.05,1.2,1.025,False,False,True
0.09,1.05,1.2,1.025,False,False,True
0.1,1.05,1.2,1.025,False,False,True
0.11,1.05,1.2,1.025,False,False,True
0.12,1.05,1.2,1.025,False,False,True
0.13,1.05,1.2,1.025,False,False,True
0.14,1.05,1.2,1.025,False,False,True
0.15,1.05,1.2,1.025,False,False,True
0.16,1.05,1.2,1.025,False,False,True
0.17,1.05,1.2,1.025,False,False,True
0.18,1.05,1.2,1.025,False,False,True
0.19,1.05,1.2,1.025,False,False,True
0.2,1.05,1.2,1.025,False,False,True
0.21,1.05,1.2,1.025,False,False,True
0.22,1.05,1.2,1.025,False,False,True
0.23,1.05,1.2,1.025,False,False,True
0.24,1.05,1.2,1.025,False,False,True
0.25,1.05,1.2,1.025,False,False,True
0.26,1.05,1.2,1.025,False,False,True
0.27,1.05,1.2,1.025,False,False,True
0.28,1.05,1.2,1.025,False,False,True
0.29,1.05,1.2,1.025,False,False,True
0.3,1.05,1.2,1.025,False,False,True
0.31,1.05,1.2,1.025,False,False,True
0.32,1.05,1.2,1.025,False,False,True
0.33,1.05,1.2,1.025,False,False,True
0.34,1.05,1.2,1.025,False,False,True
0.35,1.05,1.2,1.025,False,False,True
0.36,1.05,1.2,1.025,False,False,True
0.37,1.05,1.2,1.025,False,False,True
0.38,1.05,1.2,1.025,False,False,True
0.39,1.05,1.2,1.025,False,False,True
0.4,1.05,1.2,1.025,False,False,True
0.41,1.05,1.2,1.025,False,False,True
0.42,1.05,1.2,1.025,False,False,True
0.43,1.05,1.2,1.025,False,False,True
0.44,1.05,1.2,1.025,False,False,True
0.45,1.05,1.2,1.025,False,False,True
0.46,1.05,1.2,1.025,False,False,True
0.47,1.05,1.2,1.025,False,False,True
0.48,1.05,1.2,1.025,False,False,True
0.49,1.05,1.2,1.025,False,False,True
0.5,1.05,1.2,1.025,False,False,True
0.51,1.05,1.2,1.025,False,False,True
0.52,1.05,1.2,1.025,False,False,True
0.53,1.05,1.2,1.025,False,False,True
0.54,1.05,1.2,1.025,False,False,True
0.55,1.05,1.2,1.025,False,False,True
0.56,1.05,1.2,1.025,False,False,True
0.57,1.05,1.2,1.025,False,False,True
0.58,1.05,1.2,1.025,False,False,True
0.59,1.05,1.2,1.025,False,False,True
0.6,1.05,1.2,1.025,False,False,True
0.61,1.05,1.2,1.025,False,False,True
0.62,1.05,1.2,1.025,False,False,True
0.63,1.05,1.2,1.025,False,False,True
0.64,1.05,1.2,1.025,False,False,True
0.65,1.05,1.2,1.025,False,False,True
0.66,1.05,1.2,1.025,False,False,True
0.67,1.05,1.2,1.025,False,False,True
0.68,1.05,1.2,1.025,False,False,True
0.69,1.05,1.2,1.025,False,False,True
0.7,1.05,1.2,1.025,False,False,True
0.71,1.05,1.2,1.025,False,False,True
0.72,1.05,1.2,1.025,False,False,True
0.73,1.05,1.2,1.025,False,False,True
0.74,1.05,1.2,1.025,False,False,True
0.75,1.05,1.2,1.025,False,False,True
0.76,1.05,1.2,1.025,False,False,True
0.77,1.05,1.2,1.025,False,False,True
0.78,1.05,1.2,1.025,False,False,True
0.79,1.05,1.2,1.025,False,False,True
0.8,1.05,1.2,1.025,False,False,True
0.81,1.05,1.2,1.025,False,False,True
0.82,1.05,1.2,1.025,False,False,True
0.83,1.05,1.2,1.025,False,False,True
0.84,1.05,1.2,1.025,False,False,True
0.85,1.05,1.2,1.025,False,False,True
0.86,1.05,1.2,1.025,False,False,True
0.87,1.05,1.2,1.025,False,False,True
0.88,1.05,1.2,1.025,False,False,True
0.89,1.05,1.2,1.025,False,False,True
0.9,1.05,1.2,1.025,False,False,True
0.91,1.05,1.2,1.025,False,False,True
0.92,1.05,1.2,1.025,False,False,True
0.93,1.05,1.2,1.025,False,False,True
0.94,1.05,1.2,1.025,False,False,True
0.95,1.05,1.2,1.025,False,False,True
0.96,1.05,1.2,1.025,False,False,True
0.97,1.05,1.2,1.025,False,False,True
0.98,1.05,1.2,1.025,False,False,True
0.99,1.05,1.2,1.025,False,False,True
0.01,1.1,1.2,1.05,False,False,True
0.02,1.1,1.2,1.05,False,False,True
0.03,1.1,1.2,1.05,False,False,True
0.04,1.1,1.2,1.05,False,False,True
0.05,1.1,1.2,1.05,False,False,True
0.06,1.1,1.2,1.05,False,False,True
0.07,1.1,1.2,1.05,False,False,True
0.08,1.1,1.2,1.05,False,False,True
0.09,1.1,1.2,1.05,False,False,True
0.1,1.1,1.2,1.05,False,False,True
0.11,1.1,1.2,1.05,False,False,True
0.12,1.1,1.2,1.05,False,False,True
0.13,1.1,1.2,1.05,False,False,True
0.14,1.1,1.2,1.05,False,False,True
0.15,1.1,1.2,1.05,False,False,True
0.16,1.1,1.2,1.05,False,False,True
0.17,1.1,1.2,1.05,False,False,True
0.18,1.1,1.2,1.05,False,False,True
0.19,1.1,1.2,1.05,False,False,True
0.2,1.1,1.2,1.05,False,False,True
0.21,1.1,1.2,1.05,False,False,True
0.22,1.1,1.2,1.05,False,False,True
0.23,1.1,1.2,1.05,False,False,True
0.24,1.1,1.2,1.05,False,False,True
0.25,1.1,1.2,1.05,False,False,True
0.26,1.1,1.2,1.05,False,False,True
0.27,1.1,1.2,1.05,False,False,True
0.28,1.1,1.2,1.05,False,False,True
0.29,1.1,1.2,1.05,False,False,True
0.3,1.1,1.2,1.05,False,False,True
0.31,1.1,1.2,1.05,False,False,True
0.32,1.1,1.2,1.05,False,False,True
0.33,1.1,1.2,1.05,False,False,True
0.34,1.1,1.2,1.05,False,False,True
0.35,1.1,1.2,1.05,False,False,True
0.36,1.1,1.2,1.05,False,False,True
0.37,1.1,1.2,1.05,False,False,True
0.38,1.1,1.2,1.05,False,False,True
0.39,1.1,1.2,1.05,False,False,True
0.4,1.1,1.2,1.05,False,False,True
0.41,1.1,1.2,1.05,False,False,True
0.42,1.1,1.2,1.05,False,False,True
0.43,1.1,1.2,1.05,False,False,True
0.44,1.1,1.2,1.05,False,False,True
0.45,1.1,1.2,1.05,False,False,True
0.46,1.1,1.2,1.05,False,False,True
0.47,1.1,1.2,1.05,False,False,True
0.48,1.1,1.2,1.05,False,False,True
0.49,1.1,1.2,1.05,False,False,True
0.5,1.1,1.2,1.05,False,False,True
0.51,1.1,1.2,1.05,False,False,True
0.52,1.1,1.2,1.05,False,False,True
0.53,1.1,1.2,1.05,False,False,True
0.54,1.1,1.2,1.05,False,False,True
0.55,1.1,1.2,1.05,False,False,True
0.56,1.1,1.2,1.05,False,False,True
0.57,1.1,1.2,1.05,False,False,True
0.58,1.1,1.2,1.05,False,False,True
0.59,1.1,1.2,1.05,False,False,True
0.6,1.1,1.2,1.05,False,False,True
0.61,1.1,1.2,1.05,False,False,True
0.62,1.1,1.2,1.05,False,False,True
0.63,1.1,1.2,1.05,False,False,True
0.64,1.1,1.2,1.05,False,False,True
0.65,1.1,1.2,1.05,False,False,True
0.66,1.1,1.2,1.05,False,False,True
0.67,1.1,1.2,1.05,False,False,True
0.68,1.1,1.2,1.05,False,False,True
0.69,1.1,1.2,1.05,False,False,True
0.7,1.1,1.2,1.05,False,False,True
0.71,1.1,1.2,1.05,False,False,True
0.72,1.1,1.2,1.05,False,False,True
0.73,1.1,1.2,1.05,False,False,True
0.74,1.1,1.2,1.05,False,False,True
0.75,1.1,1.2,1.05,False,False,True
0.76,1.1,1.2,1.05,False,False,True
0.77,1.1,1.2,1.05,False,False,True
0.78,1.1,1.2,1.05,False,False,True
0.79,1.1,1.2,1.05,False,False,True
0.8,1.1,1.2,1.05,False,False,True
0.81,1.1,1.2,1.05,False,False,True
0.82,1.1,1.2,1.05,False,False,True
0.83,1.1,1.2,1.05,False,False,True
0.84,1.1,1.2,1.05,False,False,True
0.85,1.1,1.2,1.05,False,False,True
0.86,1.1,1.2,1.05,False,False,True
0.87,1.1,1.2,1.05,False,False,True
0.88,1.1,1.2,1.05,False,False,True
0.89,1.1,1.2,1.05,False,False,True
0.9,1.1,1.2,1.05,False,False,True
0.91,1.1,1.2,1.05,False,False,True
0.92,1.1,1.2,1.05,False,False,True
0.93,1.1,1.2,1.05,False,False,True
0.94,1.1,1.2,1.05,False,False,True
0.95,1.1,1.2,1.05,False,False,True
0.96,1.1,1.2,1.05,False,False,True
0.97,1.1,1.2,1.05,False,False,True
0.98,1.1,1.2,1.05,False,False,True
0.99,1.1,1.2,1.05,False,False,True
0.01,1.15,1.2,1.075,False,False,True
0.02,1.15,1.2,1.075,False,False,True
0.03,1.15,1.2,1.075,False,False,True
0.04,1.15,1.2,1.075,False,False,True
0.05,1.15,1.2,1.075,False,False,True
0.06,1.15,1.2,1.075,False,False,True
0.07,1.15,1.2,1.075,False,False,True
0.08,1.15,1.2,1.075,False,False,True
0.09,1.15,1.2,1.075,False,False,True
0.1,1.15,1.2,1.075,False,False,True
0.11,1.15,1.2,1.075,False,False,True
0.12,1.15,1.2,1.075,False,False,True
0.13,1.15,1.2,1.075,False,False,True
0.14,1.15,1.2,1.075,False,False,True
0.15,1.15,1.2,1.075,False,False,True
0.16,1.15,1.2,1.075,False,False,True
0.17,1.15,1.2,1.075,False,False,True
0.18,1.15,1.2,1.075,False,False,True
0.19,1.15,1.2,1.075,False,False,True
0.2,1.15,1.2,1.075,False,False,True
0.21,1.15,1.2,1.075,False,False,True
0.22,1.15,1.2,1.075,False,False,True
0.23,1.15,1.2,1.075,False,False,True
0.24,1.15,1.2,1.075,False,False,True
0.25,1.15,1.2,1.075,False,False,True
0.26,1.15,1.2,1.075,False,False,True
0.27,1.15,1.2,1.075,False,False,True
0.28,1.15,1.2,1.075,False,False,True
0.29,1.15,1.2,1.075,False,False,True
0.3,1.15,1.2,1.075,False,False,True
0.31,1.15,1.2,1.075,False,False,True
0.32,1.15,1.2,1.075,False,False,True
0.33,1.15,1.2,1.075,False,False,True
0.34,1.15,1.2,1.075,False,False,True
0.35,1.15,1.2,1.075,False,False,True
0.36,1.15,1.2,1.075,False,False,True
0.37,1.15,1.2,1.075,False,False,True
0.38,1.15,1.2,1.075,False,False,True
0.39,1.15,1.2,1.075,False,False,True
0.4,1.15,1.2,1.075,False,False,True
0.41,1.15,1.2,1.075,False,False,True
0.42,1.15,1.2,1.075,False,False,True
0.43,1.15,1.2,1.075,False,False,True
0.44,1.15,1.2,1.075,False,False,True
0.45,1.15,1.2,1.075,False,False,True
0.46,1.15,1.2,1.075,False,False,True
0.47,1.15,1.2,1.075,False,False,True
0.48,1.15,1.2,1.075,False,False,True
0.49,1.15,1.2,1.075,False,False,True
0.5,1.15,1.2,1.075,False,False,True
0.51,1.15,1.2,1.075,False,False,True
0.52,1.15,1.2,1.075,False,False,True
0.53,1.15,1.2,1.075,False,False,True
0.54,1.15,1.2,1.075,False,False,True
0.55,1.15,1.2,1.075,False,False,True
0.56,1.15,1.2,1.075,False,False,True
0.57,1.15,1.2,1.075,False,False,True
0.58,1.15,1.2,1.075,False,False,True
0.59,1.15,1.2,1.075,False,False,True
0.6,1.15,1.2,1.075,False,False,True
0.61,1.15,1.2,1.075,False,False,True
0.62,1.15,1.2,1.075,False,False,True
0.63,1.15,1.2,1.075,False,False,True
0.64,1.15,1.2,1.075,False,False,True
0.65,1.15,1.2,1.075,False,False,True
0.66,1.15,1.2,1.075,False,False,True
0.67,1.15,1.2,1.075,False,False,True
0.68,1.15,1.2,1.075,False,False,True
0.69,1.15,1.2,1.075,False,False,True
0.7,1.15,1.2,1.075,False,False,True
0.71,1.15,1.2,1.075,False,False,True
0.72,1.15,1.2,1.075,False,False,True
0.73,1.15,1.2,1.075,False,False,True
0.74,1.15,1.2,1.075,False,False,True
0.75,1.15,1.2,1.075,False,False,True
0.76,1.15,1.2,1.075,False,False,True
0.77,1.15,1.2,1.075,False,False,True
0.78,1.15,1.2,1.075,False,False,True
0.79,1.15,1.2,1.075,False,False,True
0.8,1.15,1.2,1.075,False,False,True
0.81,1.15,1.2,1.075,False,False,True
0.82,1.15,1.2,1.075,False,False,True
0.83,1.15,1.2,1.075,False,False,True
0.84,1.15,1.2,1.075,False,False,True
0.85,1.15,1.2,1.075,False,False,True
0.86,1.15,1.2,1.075,False,False,True
0.87,1.15,1.2,1.075,False,False,True
0.88,1.15,1.2,1.075,False,False,True
0.89,1.15,1.2,1.075,False,False,True
0.9,1.15,1.2,1.075,False,False,True
0.91,1.15,1.2,1.075,False,False,True
0.92,1.15,1.2,1.075,False,False,True
0.93,1.15,1.2,1.075,False,False,True
0.94,1.15,1.2,1.075,False,False,True
0.95,1.15,1.2,1.075,False,False,True
0.96,1.15,1.2,1.075,False,False,True
0.97,1.15,1.2,1.075,False,False,True
0.98,1.15,1.2,1.075,False,False,True
0.99,1.15,1.2,1.075,False,False,True
