p,tau,strategy_A,strategy_B,symmetric,is_bne,max_deviation_gain,expected_payoff_A,expected_payoff_B
0.83,0.75,LP,LP,True,False,1.1099999999999999,-0.018699999999999994,-0.018699999999999994
0.83,0.75,LP,PP,False,False,1.5499999999999998,1.0935000000000001,-0.10999999999999999
0.83,0.75,PP,LL,False,False,1.5499999999999998,-0.62,1.0
0.83,0.75,PP,PL,False,False,0.55,1.87,2.2864999999999998
0.83,0.75,PP,LP,False,False,1.5499999999999998,-0.10999999999999999,1.0935000000000001
0.83,0.75,PP,PP,True,True,0.0,2.38,2.38
0.83,0.8,LL,LL,True,True,0.0,0.0,0.0
0.83,0.8,LL,PL,False,False,1.2599999999999998,0.83,-0.3319999999999999
0.83,0.8,LL,LP,False,False,1.4000000000000001,0.17000000000000004,-0.23800000000000007
0.83,0.8,LL,PP,False,False,1.6,1.0,-0.57
0.83,0.8,PL,LL,False,False,1.2599999999999998,-0.3319999999999999,0.83
0.83,0.8,PL,PL,True,False,0.2599999999999999,1.8758,1.8758
0.83,0.8,PL,LP,False,False,1.2599999999999998,0.12020000000000008,0.8742
0.83,0.8,PL,PP,False,False,0.6000000000000001,2.328,1.92
0.83,0.8,LP,LL,False,False,1.4000000000000001,-0.23800000000000007,0.17000000000000004
0.83,0.8,LP,PL,False,False,1.2599999999999998,0.8742,0.12020000000000008
0.83,0.8,LP,LP,True,False,1.06,-0.010199999999999987,-0.010199999999999987
0.83,0.8,LP,PP,False,False,1.6,1.102,-0.05999999999999994
0.83,0.8,PP,LL,False,False,1.6,-0.57,1.0
0.83,0.8,PP,PL,False,False,0.6000000000000001,1.92,2.328
0.83,0.8,PP,LP,False,False,1.6,-0.05999999999999994,1.102
0.83,0.8,PP,PP,True,True,0.0,2.43,2.43
0.83,0.85,LL,LL,True,True,0.0,0.0,0.0
0.83,0.85,LL,PL,False,False,1.3099999999999996,0.83,-0.2905
0.83,0.85,LL,LP,False,False,1.35,0.17000000000000004,-0.22950000000000007
0.83,0.85,LL,PP,False,False,1.65,1.0,-0.52
0.83,0.85,PL,LL,False,False,1.3099999999999996,-0.2905,0.83
0.83,0.85,PL,PL,True,False,0.3099999999999997,1.9172999999999996,1.9172999999999996
0.83,0.85,PL,LP,False,False,1.3099999999999996,0.16170000000000004,0.8826999999999999
0.83,0.85,PL,PP,False,False,0.6499999999999999,2.3695,1.9699999999999995
0.83,0.85,LP,LL,False,False,1.35,-0.22950000000000007,0.17000000000000004
0.83,0.85,LP,PL,False,False,1.3099999999999996,0.8826999999999999,0.16170000000000004
0.83,0.85,LP,LP,True,False,1.01,-0.001700000000000007,-0.001700000000000007
0.83,0.85,LP,PP,False,False,1.65,1.1105,-0.010000000000000009
0.83,0.85,PP,LL,False,False,1.65,-0.52,1.0
0.83,0.85,PP,PL,False,False,0.6499999999999999,1.9699999999999995,2.3695
0.83,0.85,PP,LP,False,False,1.65,-0.010000000000000009,1.1105
0.83,0.85,PP,PP,True,True,0.0,2.48,2.48
0.83,0.9,LL,LL,True,True,0.0,0.0,0.0
0.83,0.9,LL,PL,False,False,1.3599999999999999,0.83,-0.24899999999999994
0.83,0.9,LL,LP,False,False,1.3000000000000003,0.17000000000000004,-0.22100000000000009
0.83,0.9,LL,PP,False,False,1.7000000000000002,1.0,-0.47000000000000003
0.83,0.9,PL,LL,False,False,1.3599999999999999,-0.24899999999999994,0.83
0.83,0.9,PL,PL,True,False,0.36,1.9587999999999999,1.9587999999999999
0.83,0.9,PL,LP,False,False,1.3599999999999999,0.20320000000000008,0.8912
0.83,0.9,PL,PP,False,False,0.7000000000000002,2.411,2.02
0.83,0.9,LP,LL,False,False,1.3000000000000003,-0.22100000000000009,0.17000000000000004
0.83,0.9,LP,PL,False,False,1.3599999999999999,0.8912,0.20320000000000008
0.83,0.9,LP,LP,True,False,0.96,0.0068000000000000005,0.0068000000000000005
0.83,0.9,LP,PP,False,False,1.7000000000000002,1.119,0.040000000000000036
0.83,0.9,PP,LL,False,False,1.7000000000000002,-0.47000000000000003,1.0
0.83,0.9,PP,PL,False,False,0.7000000000000002,2.02,2.411
0.83,0.9,PP,LP,False,False,1.7000000000000002,0.040000000000000036,1.119
0.83,0.9,PP,PP,True,True,0.0,2.5300000000000002,2.5300000000000002
0.83,0.95,LL,LL,True,True,0.0,0.0,0.0
0.83,0.95,LL,PL,False,False,1.4099999999999997,0.83,-0.2075
0.83,0.95,LL,LP,False,False,1.2500000000000002,0.17000000000000004,-0.21250000000000008
0.83,0.95,LL,PP,False,False,1.75,1.0,-0.42000000000000004
0.83,0.95,PL,LL,False,False,1.4099999999999997,-0.2075,0.83
0.83,0.95,PL,PL,True,False,0.4099999999999998,2.0002999999999997,2.0002999999999997
0.83,0.95,PL,LP,False,False,1.4099999999999997,0.2447,0.8996999999999999
0.83,0.95,PL,PP,False,False,0.75,2.4524999999999997,2.07
0.83,0.95,LP,LL,False,False,1.2500000000000002,-0.21250000000000008,0.17000000000000004
0.83,0.95,LP,PL,False,False,1.4099999999999997,0.8996999999999999,0.2447
0.83,0.95,LP,LP,True,False,0.91,0.015300000000000008,0.015300000000000008
0.83,0.95,LP,PP,False,False,1.75,1.1275,0.08999999999999997
0.83,0.95,PP,LL,False,False,1.75,-0.42000000000000004,1.0
0.83,0.95,PP,PL,False,False,0.75,2.07,2.4524999999999997
0.83,0.95,PP,LP,False,False,1.75,0.08999999999999997,1.1275
0.83,0.95,PP,PP,True,True,0.0,2.58,2.58
0.83,1.0,LL,LL,True,True,0.0,0.0,0.0
0.83,1.0,LL,PL,False,False,1.46,0.83,-0.16599999999999995
0.83,1.0,LL,LP,False,False,1.2000000000000002,0.17000000000000004,-0.20400000000000007
0.83,1.0,LL,PP,False,False,1.7999999999999998,1.0,-0.37
0.83,1.0,PL,LL,False,False,1.46,-0.16599999999999995,0.83
0.83,1.0,PL,PL,True,False,0.45999999999999985,2.0418,2.0418
0.83,1.0,PL,LP,False,False,1.46,0.28620000000000007,0.9082
0.83,1.0,PL,PP,False,False,0.8,2.4939999999999998,2.1199999999999997
0.83,1.0,LP,LL,False,False,1.2000000000000002,-0.20400000000000007,0.17000000000000004
0.83,1.0,LP,PL,False,False,1.46,0.9082,0.28620000000000007
0.83,1.0,LP,LP,True,False,0.86,0.023800000000000016,0.023800000000000016
0.83,1.0,LP,PP,False,False,1.7999999999999998,1.1360000000000001,0.14
0.83,1.0,PP,LL,False,False,1.7999999999999998,-0.37,1.0
0.83,1.0,PP,PL,False,False,0.8,2.1199999999999997,2.4939999999999998
0.83,1.0,PP,LP,False,False,1.7999999999999998,0.14,1.1360000000000001
0.83,1.0,PP,PP,True,True,0.0,2.63,2.63
0.83,1.05,LL,LL,True,True,0.0,0.0,0.0
0.83,1.05,LL,PL,False,False,1.5099999999999998,0.83,-0.12449999999999992
0.83,1.05,LL,LP,False,False,1.1500000000000001,0.17000000000000004,-0.19550000000000006
0.83,1.05,LL,PP,False,False,1.85,1.0,-0.31999999999999995
0.83,1.05,PL,LL,False,False,1.5099999999999998,-0.12449999999999992,0.83
0.83,1.05,PL,PL,True,False,0.5099999999999999,2.0833,2.0833
0.83,1.05,PL,LP,False,False,1.5099999999999998,0.3277000000000001,0.9167
0.83,1.05,PL,PP,False,False,0.8500000000000001,2.5355,2.17
0.83,1.05,LP,LL,False,False,1.1500000000000001,-0.19550000000000006,0.17000000000000004
0.83,1.05,LP,PL,False,False,1.5099999999999998,0.9167,0.3277000000000001
0.83,1.05,LP,LP,True,False,0.8099999999999999,0.03230000000000002,0.03230000000000002
0.83,1.05,LP,PP,False,False,1.85,1.1445,0.19000000000000006
0.83,1.05,PP,LL,False,False,1.85,-0.31999999999999995,1.0
0.83,1.05,PP,PL,False,False,0.8500000000000001,2.17,2.5355
0.83,1.05,PP,LP,False,False,1.85,0.19000000000000006,1.1445
0.83,1.05,PP,PP,True,True,0.0,2.68,2.68
0.83,1.1,LL,LL,True,True,0.0,0.0,0.0
0.83,1.1,LL,PL,False,False,1.5599999999999996,0.83,-0.08299999999999988
0.83,1.1,LL,LP,False,False,1.1,0.17000000000000004,-0.18700000000000006
0.83,1.1,LL,PP,False,False,1.9000000000000004,1.0,-0.2699999999999999
0.83,1.1,PL,LL,False,False,1.5599999999999996,-0.08299999999999988,0.83
0.83,1.1,PL,PL,True,False,0.5599999999999999,2.1247999999999996,2.1247999999999996
0.83,1.1,PL,LP,False,False,1.5599999999999996,0.36920000000000014,0.9252
0.83,1.1,PL,PP,False,False,0.9000000000000001,2.577,2.2199999999999998
0.83,1.1,LP,LL,False,False,1.1,-0.18700000000000006,0.17000000000000004
0.83,1.1,LP,PL,False,False,1.5599999999999996,0.9252,0.36920000000000014
0.83,1.1,LP,LP,True,False,0.7599999999999999,0.04080000000000003,0.04080000000000003
0.83,1.1,LP,PP,False,False,1.9000000000000004,1.153,0.2400000000000001
0.83,1.1,PP,LL,False,False,1.9000000000000004,-0.2699999999999999,1.0
0.83,1.1,PP,PL,False,False,0.9000000000000001,2.2199999999999998,2.577
0.83,1.1,PP,LP,False,False,1.9000000000000004,0.2400000000000001,1.153
0.83,1.1,PP,PP,True,True,0.0,2.73,2.73
0.83,1.15,LL,LL,True,True,0.0,0.0,0.0
0.83,1.15,LL,PL,False,False,1.6099999999999994,0.83,-0.04150000000000004
0.83,1.15,LL,LP,False,False,1.0500000000000003,0.17000000000000004,-0.17850000000000008
0.83,1.15,LL,PP,False,False,1.9500000000000002,1.0,-0.2200000000000001
0.83,1.15,PL,LL,False,False,1.6099999999999994,-0.04150000000000004,0.83
0.83,1.15,PL,PL,True,False,0.6099999999999998,2.1662999999999997,2.1662999999999997
0.83,1.15,PL,LP,False,False,1.6099999999999994,0.4107,0.9337
0.83,1.15,PL,PP,False,False,0.95,2.6185,2.2699999999999996
0.83,1.15,LP,LL,False,False,1.0500000000000003,-0.17850000000000008,0.17000000000000004
0.83,1.15,LP,PL,False,False,1.6099999999999994,0.9337,0.4107
0.83,1.15,LP,LP,True,False,0.7100000000000001,0.0493,0.0493
0.83,1.15,LP,PP,False,False,1.9500000000000002,1.1615,0.2899999999999999
0.83,1.15,PP,LL,False,False,1.9500000000000002,-0.2200000000000001,1.0
0.83,1.15,PP,PL,False,False,0.95,2.2699999999999996,2.6185
0.83,1.15,PP,LP,False,False,1.9500000000000002,0.2899999999999999,1.1615
0.83,1.15,PP,PP,True,True,0.0,2.7800000000000002,2.7800000000000002
0.83,1.2,LL,LL,True,True,0.0,0.0,0.0
0.83,1.2,LL,PL,False,False,1.6599999999999997,0.83,0.0
0.83,1.2,LL,LP,False,False,1.0000000000000002,0.17000000000000004,-0.17000000000000007
0.83,1.2,LL,PP,False,False,2.0,1.0,-0.17000000000000007
0.83,1.2,PL,LL,False,False,1.6599999999999997,0.0,0.83
0.83,1.2,PL,PL,True,False,0.6599999999999998,2.2077999999999998,2.2077999999999998
0.83,1.2,PL,LP,False,False,1.6599999999999997,0.45220000000000005,0.9421999999999999
0.83,1.2,PL,PP,False,False,1.0,2.6599999999999997,2.3199999999999994
0.83,1.2,LP,LL,False,False,1.0000000000000002,-0.17000000000000007,0.17000000000000004
0.83,1.2,LP,PL,False,False,1.6599999999999997,0.9421999999999999,0.45220000000000005
0.83,1.2,LP,LP,True,False,0.66,0.05780000000000002,0.05780000000000002
0.83,1.2,LP,PP,False,False,2.0,1.17,0.33999999999999997
0.83,1.2,PP,LL,False,False,2.0,-0.17000000000000007,1.0
0.83,1.2,PP,PL,False,False,1.0,2.3199999999999994,2.6599999999999997
0.83,1.2,PP,LP,False,False,2.0,0.33999999999999997,1.17
0.83,1.2,PP,PP,True,True,0.0,2.83,2.83
0.83,1.25,LL,LL,True,False,0.050000000000000044,0.0,0.0
0.83,1.25,LL,PL,False,False,1.71,0.83,0.04150000000000004
0.83,1.25,LL,LP,False,False,0.9500000000000002,0.17000000000000004,-0.16150000000000006
0.83,1.25,LL,PP,False,False,2.05,1.0,-0.12000000000000002
0.83,1.25,PL,LL,False,False,1.71,0.04150000000000004,0.83
0.83,1.25,PL,PL,True,False,0.7099999999999999,2.2493000000000003,2.2493000000000003
0.83,1.25,PL,LP,False,False,1.71,0.4937000000000001,0.9507
0.83,1.25,PL,PP,False,False,1.0499999999999998,2.7015,2.37
0.83,1.25,LP,LL,False,False,0.9500000000000002,-0.16150000000000006,0.17000000000000004
0.83,1.25,LP,PL,False,False,1.71,0.9507,0.4937000000000001
0.83,1.25,LP,LP,True,False,0.61,0.06630000000000003,0.06630000000000003
0.83,1.25,LP,PP,False,False,2.05,1.1785,0.39
0.83,1.25,PP,LL,False,False,2.05,-0.12000000000000002,1.0
0.83,1.25,PP,PL,False,False,1.0499999999999998,2.37,2.7015
0.83,1.25,PP,LP,False,False,2.05,0.39,1.1785
0.83,1.25,PP,PP,True,True,0.0,2.88,2.88
0.83,1.3,LL,LL,True,False,0.10000000000000009,0.0,0.0
0.83,1.3,LL,PL,False,False,1.7599999999999998,0.83,0.08300000000000007
0.83,1.3,LL,LP,False,False,0.9000000000000001,0.17000000000000004,-0.15300000000000005
0.83,1.3,LL,PP,False,False,2.1,1.0,-0.06999999999999998
0.83,1.3,PL,LL,False,False,1.7599999999999998,0.08300000000000007,0.83
0.83,1.3,PL,PL,True,False,0.7599999999999999,2.2908,2.2908
0.83,1.3,PL,LP,False,False,1.7599999999999998,0.5352000000000001,0.9592
0.83,1.3,PL,PP,False,False,1.1,2.743,2.42
0.83,1.3,LP,LL,False,False,0.9000000000000001,-0.15300000000000005,0.17000000000000004
0.83,1.3,LP,PL,False,False,1.7599999999999998,0.9592,0.5352000000000001
0.83,1.3,LP,LP,True,False,0.5599999999999999,0.07480000000000003,0.07480000000000003
0.83,1.3,LP,PP,False,False,2.1,1.187,0.44000000000000006
0.83,1.3,PP,LL,False,False,2.1,-0.06999999999999998,1.0
0.83,1.3,PP,PL,False,False,1.1,2.42,2.743
0.83,1.3,PP,LP,False,False,2.1,0.44000000000000006,1.187
0.83,1.3,PP,PP,True,True,0.0,2.93,2.93
0.83,1.35,LL,LL,True,False,0.15000000000000013,0.0,0.0
0.83,1.35,LL,PL,False,False,1.8099999999999996,0.83,0.12450000000000011
0.83,1.35,LL,LP,False,False,0.8500000000000001,0.17000000000000004,-0.14450000000000005
0.83,1.35,LL,PP,False,False,2.1500000000000004,1.0,-0.019999999999999934
0.83,1.35,PL,LL,False,False,1.8099999999999996,0.12450000000000011,0.83
0.83,1.35,PL,PL,True,False,0.8099999999999999,2.3323,2.3323
0.83,1.35,PL,LP,False,False,1.8099999999999996,0.5767000000000001,0.9677
0.83,1.35,PL,PP,False,False,1.1500000000000004,2.7845,2.4699999999999998
0.83,1.35,LP,LL,False,False,0.8500000000000001,-0.14450000000000005,0.17000000000000004
0.83,1.35,LP,PL,False,False,1.8099999999999996,0.9677,0.5767000000000001
0.83,1.35,LP,LP,True,False,0.5099999999999999,0.08330000000000004,0.08330000000000004
0.83,1.35,LP,PP,False,False,2.1500000000000004,1.1955,0.4900000000000001
0.83,1.35,PP,LL,False,False,2.1500000000000004,-0.019999999999999934,1.0
0.83,1.35,PP,PL,False,False,1.1500000000000004,2.4699999999999998,2.7845
0.83,1.35,PP,LP,False,False,2.1500000000000004,0.4900000000000001,1.1955
0.83,1.35,PP,PP,True,True,0.0,2.9800000000000004,2.9800000000000004
0.83,1.4,LL,LL,True,False,0.19999999999999996,0.0,0.0
0.83,1.4,LL,PL,False,False,1.8599999999999994,0.83,0.16599999999999995
0.83,1.4,LL,LP,False,False,0.8000000000000003,0.17000000000000004,-0.13600000000000007
0.83,1.4,LL,PP,False,False,2.2,1.0,0.029999999999999888
0.83,1.4,PL,LL,False,False,1.8599999999999994,0.16599999999999995,0.83
0.83,1.4,PL,PL,True,False,0.8599999999999998,2.3737999999999997,2.3737999999999997
0.83,1.4,PL,LP,False,False,1.8599999999999994,0.6182,0.9762
0.83,1.4,PL,PP,False,False,1.2000000000000002,2.826,2.5199999999999996
0.83,1.4,LP,LL,False,False,0.8000000000000003,-0.13600000000000007,0.17000000000000004
0.83,1.4,LP,PL,False,False,1.8599999999999994,0.9762,0.6182
0.83,1.4,LP,LP,True,False,0.5399999999999999,0.09180000000000002,0.09180000000000002
0.83,1.4,LP,PP,False,False,2.2,1.2040000000000002,0.5399999999999999
0.83,1.4,PP,LL,False,False,2.2,0.029999999999999888,1.0
0.83,1.4,PP,PL,False,False,1.2000000000000002,2.5199999999999996,2.826
0.83,1.4,PP,LP,False,False,2.2,0.5399999999999999,1.2040000000000002
0.83,1.4,PP,PP,True,True,0.0,3.0300000000000002,3.0300000000000002
0.83,1.45,LL,LL,True,False,0.25,0.0,0.0
0.83,1.45,LL,PL,False,False,1.9099999999999997,0.83,0.2075
0.83,1.45,LL,LP,False,False,0.7500000000000002,0.17000000000000004,-0.12750000000000006
0.83,1.45,LL,PP,False,False,2.25,1.0,0.07999999999999993
0.83,1.45,PL,LL,False,False,1.9099999999999997,0.2075,0.83
0.83,1.45,PL,PL,True,False,0.9099999999999998,2.4153,2.4153
0.83,1.45,PL,LP,False,False,1.9099999999999997,0.6597000000000001,0.9846999999999999
0.83,1.45,PL,PP,False,False,1.25,2.8674999999999997,2.5699999999999994
0.83,1.45,LP,LL,False,False,0.7500000000000002,-0.12750000000000006,0.17000000000000004
0.83,1.45,LP,PL,False,False,1.9099999999999997,0.9846999999999999,0.6597000000000001
0.83,1.45,LP,LP,True,False,0.59,0.10030000000000003,0.10030000000000003
0.83,1.45,LP,PP,False,False,2.25,1.2125,0.59
0.83,1.45,PP,LL,False,False,2.25,0.07999999999999993,1.0
0.83,1.45,PP,PL,False,False,1.25,2.5699999999999994,2.8674999999999997
0.83,1.45,PP,LP,False,False,2.25,0.59,1.2125
0.83,1.45,PP,PP,True,True,0.0,3.08,3.08
0.83,1.5,LL,LL,True,False,0.30000000000000004,0.0,0.0
0.83,1.5,LL,PL,False,False,1.96,0.83,0.24900000000000003
0.83,1.5,LL,LP,False,False,0.7000000000000002,0.17000000000000004,-0.11900000000000006
0.83,1.5,LL,PP,False,False,2.3,1.0,0.12999999999999995
0.83,1.5,PL,LL,False,False,1.96,0.24900000000000003,0.83
0.83,1.5,PL,PL,True,False,0.9599999999999999,2.4568000000000003,2.4568000000000003
0.83,1.5,PL,LP,False,False,1.96,0.7012,0.9932
0.83,1.5,PL,PP,False,False,1.2999999999999998,2.909,2.62
0.83,1.5,LP,LL,False,False,0.7000000000000002,-0.11900000000000006,0.17000000000000004
0.83,1.5,LP,PL,False,False,1.96,0.9932,0.7012
0.83,1.5,LP,LP,True,False,0.64,0.10880000000000004,0.10880000000000004
0.83,1.5,LP,PP,False,False,2.3,1.221,0.64
0.83,1.5,PP,LL,False,False,2.3,0.12999999999999995,1.0
0.83,1.5,PP,PL,False,False,1.2999999999999998,2.62,2.909
0.83,1.5,PP,LP,False,False,2.3,0.64,1.221
0.83,1.5,PP,PP,True,True,0.0,3.13,3.13
0.83,1.55,LL,LL,True,False,0.3500000000000001,0.0,0.0
0.83,1.55,LL,PL,False,False,2.01,0.83,0.29050000000000004
0.83,1.55,LL,LP,False,False,0.6900000000000001,0.17000000000000004,-0.11050000000000004
0.83,1.55,LL,PP,False,False,2.35,1.0,0.18
0.83,1.55,PL,LL,False,False,2.01,0.29050000000000004,0.83
0.83,1.55,PL,PL,True,False,1.0099999999999998,2.4983,2.4983
0.83,1.55,PL,LP,False,False,2.01,0.7427000000000001,1.0017
0.83,1.55,PL,PP,False,False,1.35,2.9505,2.67
0.83,1.55,LP,LL,False,False,0.6900000000000001,-0.11050000000000004,0.17000000000000004
0.83,1.55,LP,PL,False,False,2.01,1.0017,0.7427000000000001
0.83,1.55,LP,LP,True,False,0.6900000000000001,0.11730000000000004,0.11730000000000004
0.83,1.55,LP,PP,False,False,2.35,1.2295,0.6900000000000002
0.83,1.55,PP,LL,False,False,2.35,0.18,1.0
0.83,1.55,PP,PL,False,False,1.35,2.67,2.9505
0.83,1.55,PP,LP,False,False,2.35,0.6900000000000002,1.2295
0.83,1.55,PP,PP,True,True,0.0,3.18,3.18
0.83,1.6,LL,LL,True,False,0.40000000000000013,0.0,0.0
0.83,1.6,LL,PL,False,False,2.0599999999999996,0.83,0.3320000000000001
0.83,1.6,LL,LP,False,False,0.7400000000000001,0.17000000000000004,-0.10200000000000004
0.83,1.6,LL,PP,False,False,2.4000000000000004,1.0,0.23000000000000004
0.83,1.6,PL,LL,False,False,2.0599999999999996,0.3320000000000001,0.83
0.83,1.6,PL,PL,True,False,1.06,2.5398,2.5398
0.83,1.6,PL,LP,False,False,2.0599999999999996,0.7842000000000001,1.0102
0.83,1.6,PL,PP,False,False,1.4000000000000004,2.992,2.7199999999999998
0.83,1.6,LP,LL,False,False,0.7400000000000001,-0.10200000000000004,0.17000000000000004
0.83,1.6,LP,PL,False,False,2.0599999999999996,1.0102,0.7842000000000001
0.83,1.6,LP,LP,True,False,0.7400000000000001,0.12580000000000005,0.12580000000000005
0.83,1.6,LP,PP,False,False,2.4000000000000004,1.238,0.7400000000000001
0.83,1.6,PP,LL,False,False,2.4000000000000004,0.23000000000000004,1.0
0.83,1.6,PP,PL,False,False,1.4000000000000004,2.7199999999999998,2.992
0.83,1.6,PP,LP,False,False,2.4000000000000004,0.7400000000000001,1.238
0.83,1.6,PP,PP,True,True,0.0,3.2300000000000004,3.2300000000000004
0.83,1.65,LL,LL,True,False,0.44999999999999996,0.0,0.0
0.83,1.65,LL,PL,False,False,2.1099999999999994,0.83,0.37349999999999994
0.83,1.65,LL,LP,False,False,0.7899999999999999,0.17000000000000004,-0.09350000000000007
0.83,1.65,LL,PP,False,False,2.45,1.0,0.27999999999999986
0.83,1.65,PL,LL,False,False,2.1099999999999994,0.37349999999999994,0.83
0.83,1.65,PL,PL,True,False,1.1099999999999999,2.5812999999999997,2.5812999999999997
0.83,1.65,PL,LP,False,False,2.1099999999999994,0.8257,1.0187
0.83,1.65,PL,PP,False,False,1.4500000000000002,3.0335,2.7699999999999996
0.83,1.65,LP,LL,False,False,0.7899999999999999,-0.09350000000000007,0.17000000000000004
0.83,1.65,LP,PL,False,False,2.1099999999999994,1.0187,0.8257
0.83,1.65,LP,LP,True,False,0.7899999999999999,0.13430000000000003,0.13430000000000003
0.83,1.65,LP,PP,False,False,2.45,1.2465000000000002,0.7899999999999999
0.83,1.65,PP,LL,False,False,2.45,0.27999999999999986,1.0
0.83,1.65,PP,PL,False,False,1.4500000000000002,2.7699999999999996,3.0335
0.83,1.65,PP,LP,False,False,2.45,0.7899999999999999,1.2465000000000002
0.83,1.65,PP,PP,True,True,0.0,3.2800000000000002,3.2800000000000002
0.83,1.7,LL,LL,True,False,0.5,0.0,0.0
0.83,1.7,LL,PL,False,False,2.1599999999999997,0.83,0.415
0.83,1.7,LL,LP,False,False,0.84,0.17000000000000004,-0.08500000000000006
0.83,1.7,LL,PP,False,False,2.5,1.0,0.3299999999999999
0.83,1.7,PL,LL,False,False,2.1599999999999997,0.415,0.83
0.83,1.7,PL,PL,True,False,1.1599999999999997,2.6228,2.6228
0.83,1.7,PL,LP,False,False,2.1599999999999997,0.8672,1.0272000000000001
0.83,1.7,PL,PP,False,False,1.5,3.0749999999999997,2.8199999999999994
0.83,1.7,LP,LL,False,False,0.84,-0.08500000000000006,0.17000000000000004
0.83,1.7,LP,PL,False,False,2.1599999999999997,1.0272000000000001,0.8672
0.83,1.7,LP,LP,True,False,0.84,0.14280000000000004,0.14280000000000004
0.83,1.7,LP,PP,False,False,2.5,1.2550000000000001,0.84
0.83,1.7,PP,LL,False,False,2.5,0.3299999999999999,1.0
0.83,1.7,PP,PL,False,False,1.5,2.8199999999999994,3.0749999999999997
0.83,1.7,PP,LP,False,False,2.5,0.84,1.2550000000000001
0.83,1.7,PP,PP,True,True,0.0,3.33,3.33
0.83,1.75,LL,LL,True,False,0.55,0.0,0.0
0.83,1.75,LL,PL,False,False,2.21,0.83,0.4565
0.83,1.75,LL,LP,False,False,0.89,0.17000000000000004,-0.07650000000000005
0.83,1.75,LL,PP,False,False,2.55,1.0,0.37999999999999995
0.83,1.75,PL,LL,False,False,2.21,0.4565,0.83
0.83,1.75,PL,PL,True,False,1.21,2.6643000000000003,2.6643000000000003
0.83,1.75,PL,LP,False,False,2.21,0.9087000000000001,1.0357
0.83,1.75,PL,PP,False,False,1.5499999999999998,3.1165,2.87
0.83,1.75,LP,LL,False,False,0.89,-0.07650000000000005,0.17000000000000004
0.83,1.75,LP,PL,False,False,2.21,1.0357,0.9087000000000001
0.83,1.75,LP,LP,True,False,0.89,0.15130000000000005,0.15130000000000005
0.83,1.75,LP,PP,False,False,2.55,1.2635,0.89
0.83,1.75,PP,LL,False,False,2.55,0.37999999999999995,1.0
0.83,1.75,PP,PL,False,False,1.5499999999999998,2.87,3.1165
0.83,1.75,PP,LP,False,False,2.55,0.89,1.2635
0.83,1.75,PP,PP,True,True,0.0,3.38,3.38
0.83,1.8,LL,LL,True,False,0.6000000000000001,0.0,0.0
0.83,1.8,LL,PL,False,False,2.26,0.83,0.49800000000000005
0.83,1.8,LL,LP,False,False,0.9400000000000001,0.17000000000000004,-0.06800000000000003
0.83,1.8,LL,PP,False,False,2.6,1.0,0.43000000000000005
0.83,1.8,PL,LL,False,False,2.26,0.49800000000000005,0.83
0.83,1.8,PL,PL,True,False,1.2599999999999998,2.7058,2.7058
0.83,1.8,PL,LP,False,False,2.26,0.9502,1.0442
0.83,1.8,PL,PP,False,False,1.6,3.158,2.92
0.83,1.8,LP,LL,False,False,0.9400000000000001,-0.06800000000000003,0.17000000000000004
0.83,1.8,LP,PL,False,False,2.26,1.0442,0.9502
0.83,1.8,LP,LP,True,False,0.9400000000000001,0.15980000000000005,0.15980000000000005
0.83,1.8,LP,PP,False,False,2.6,1.272,0.9400000000000001
0.83,1.8,PP,LL,False,False,2.6,0.43000000000000005,1.0
0.83,1.8,PP,PL,False,False,1.6,2.92,3.158
0.83,1.8,PP,LP,False,False,2.6,0.9400000000000001,1.272
0.83,1.8,PP,PP,True,True,0.0,3.43,3.43
0.83,1.85,LL,LL,True,False,0.6500000000000001,0.0,0.0
0.83,1.85,LL,PL,False,False,2.3099999999999996,0.83,0.5395000000000001
0.83,1.85,LL,LP,False,False,0.9900000000000001,0.17000000000000004,-0.05950000000000003
0.83,1.85,LL,PP,False,False,2.6500000000000004,1.0,0.48000000000000004
0.83,1.85,PL,LL,False,False,2.3099999999999996,0.5395000000000001,0.83
0.83,1.85,PL,PL,True,False,1.3099999999999996,2.7472999999999996,2.7472999999999996
0.83,1.85,PL,LP,False,False,2.3099999999999996,0.9917000000000001,1.0527
0.83,1.85,PL,PP,False,False,1.6500000000000004,3.1995,2.9699999999999993
0.83,1.85,LP,LL,False,False,0.9900000000000001,-0.05950000000000003,0.17000000000000004
0.83,1.85,LP,PL,False,False,2.3099999999999996,1.0527,0.9917000000000001
0.83,1.85,LP,LP,True,False,0.9900000000000001,0.16830000000000006,0.16830000000000006
0.83,1.85,LP,PP,False,False,2.6500000000000004,1.2805000000000002,0.9900000000000001
0.83,1.85,PP,LL,False,False,2.6500000000000004,0.48000000000000004,1.0
0.83,1.85,PP,PL,False,False,1.6500000000000004,2.9699999999999993,3.1995
0.83,1.85,PP,LP,False,False,2.6500000000000004,0.9900000000000001,1.2805000000000002
0.83,1.85,PP,PP,True,True,0.0,3.4800000000000004,3.4800000000000004
0.83,1.9,LL,LL,True,False,0.7,0.0,0.0
0.83,1.9,LL,PL,False,False,2.3599999999999994,0.83,0.581
0.83,1.9,LL,LP,False,False,1.04,0.17000000000000004,-0.05100000000000006
0.83,1.9,LL,PP,False,False,2.7,1.0,0.5299999999999999
0.83,1.9,PL,LL,False,False,2.3599999999999994,0.581,0.83
